match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,t1_mrg_mp,t1_mrg_wr,t1_mrg_rwr,t1_inf_mp,t1_inf_wr,t1_inf_rwr,t1_ovp_mp,t1_ovp_wr,t1_ovp_rwr,t1_nuk_mp,t1_nuk_wr,t1_nuk_rwr,t1_vtg_mp,t1_vtg_wr,t1_vtg_rwr,t1_anc_mp,t1_anc_wr,t1_anc_rwr,t1_anu_mp,t1_anu_wr,t1_anu_rwr,t2_mrg_mp,t2_mrg_wr,t2_mrg_rwr,t2_inf_mp,t2_inf_wr,t2_inf_rwr,t2_ovp_mp,t2_ovp_wr,t2_ovp_rwr,t2_nuk_mp,t2_nuk_wr,t2_nuk_rwr,t2_vtg_mp,t2_vtg_wr,t2_vtg_rwr,t2_anc_mp,t2_anc_wr,t2_anc_rwr,t2_anu_mp,t2_anu_wr,t2_anu_rwr,map_xp,map_wr,map_rwr,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff,mrg_mp_diff,mrg_wr_diff,mrg_rwr_diff,inf_mp_diff,inf_wr_diff,inf_rwr_diff,ovp_mp_diff,ovp_wr_diff,ovp_rwr_diff,nuk_mp_diff,nuk_wr_diff,nuk_rwr_diff,vtg_mp_diff,vtg_wr_diff,vtg_rwr_diff,anc_mp_diff,anc_wr_diff,anc_rwr_diff,anu_mp_diff,anu_wr_diff,anu_rwr_diff
2334331,2019/06/18 13:15,6665,5752,astralis,cloud9,16,9,0,1,2,31,1,1,27.96501269,4.389396172,26.2351584,4.370557112,0.674423916,1033.542271,1043.763194,0.485295151,150,37,67,23,23,0.652173913,0,11,22,0.5,0,20,2,1,0.603988604,1.150909091,0.22474718,13.78787879,2.625718669,1.242424242,0.954425197,1.150606061,0.224677269,75.95818182,8.513245813,73.84787879,9.23771576,0.651515152,0.379090788,0.994210526,0.230635639,12.21052632,3.570035344,1.631578947,1.422026956,0.994421053,0.230359517,72.04473684,8.533860031,65.99684211,8.813037622,0.618421053,0.352327048,2,0.5,0.541666667,8,0.875,0.620192308,6,0.666666667,0.555555556,5,0.4,0.523076923,0,0,0,1,0,0.448275862,11,0.727272727,0.540816327,4,0.5,0.432989691,9,0.444444444,0.512820513,6,0,0.392405063,5,0.4,0.489051095,1,0,0.272727273,6,0.166666667,0.414473684,7,0.857142857,0.602209945,-3,0,3,83,14,1,0.152173913,0,-9,0.156698565,-0.005888459,1.57735247,-0.944316675,-0.389154705,-0.467601759,0.156185008,-0.005682248,3.91344498,-0.020614218,7.85103668,0.424678138,0.033094099,0.02676374,-2,0,0.108676976,-1,0.430555556,0.107371795,0,0.666666667,0.163150492,0,0,0.034025828,-1,0,-0.272727273,-5,-0.166666667,0.033802178,4,-0.12987013,-0.061393618
2334332,2019/06/18 13:20,7175,8902,heroic,detona,16,8,0,1,29,59,1,1,29.81405847,4.40940167,26.04804848,7.864738745,0.782247165,976.5767792,952,0.535309953,40,11,79,3,27,0.518518519,1,5,2,0.5,1,54,0,0,0,1.078245614,0.181621573,13.40350877,3.796857653,1.561403509,1.389402798,1.077929825,0.18243344,74.51578947,6.935709515,71.11333333,7.264809033,0.535087719,0.361037116,1.104,0.107070071,15.4,2.059126028,2.2,1.939071943,1.1056,0.106533751,75.704,4.512886438,72.42,6.663440553,0.6,0.374165739,17,0.588235294,0.534722222,6,0.666666667,0.565217391,12,0.666666667,0.53030303,10,0.4,0.47037037,2,1,0.615384615,3,0.333333333,0.449438202,5,1,0.551282051,2,0.5,0.482758621,1,1,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0.466666667,1,0,0.428571429,7,5,3,-39,8,25,0.018518519,0,-49,-0.025754386,0.074551502,-1.99649123,1.737731625,-0.638596491,-0.549669145,-0.027670175,0.075899689,-1.18821053,2.422823077,-1.30666667,0.60136848,-0.064912281,-0.013128623,15,0.088235294,0.051963602,5,-0.333333333,-0.101449275,12,0.666666667,0.53030303,10,0.4,0.47037037,2,1,0.615384615,2,0.333333333,-0.017228464,4,1,0.122710623
2334333,2019/06/18 14:30,6667,4863,faze,tyloo,16,12,1,1,6,46,1,1,27.20428646,4.300929019,23.33973451,5.623581818,0.824995737,1019.293996,1019.185215,0.500156549,36,9,0,1,29,0.482758621,0,16,13,0.384615385,1,11,0,0,0,1.094038462,0.233182494,13.98076923,4.078510214,1.173076923,0.914018049,1.094384615,0.232949661,75.10576923,8.705421243,69.93538462,8.625337109,0.576923077,0.345083816,1.035,0.207409619,12.46875,3.220873086,1.53125,1.224346127,1.0350625,0.207410815,72.311875,8.447745053,69.935625,7.70912079,0.59375,0.340897254,7,0.428571429,0.488764045,4,0.25,0.481481481,7,0.714285714,0.587570621,9,0.444444444,0.471615721,1,0,0.407407407,5,0.2,0.496296296,18,0.722222222,0.576237624,8,0.375,0.512820513,9,0.555555556,0.513392857,5,0.2,0.352941176,0,0,0,0,0,0,4,0.75,0.532110092,6,0.333333333,0.512345679,3,2,1,36,8,16,0.098143236,-1,5,0.059038462,0.025772875,1.51201923,0.857637128,-0.358173077,-0.310328078,0.059322115,0.025538846,2.79389423,0.25767619,-0.00024038,0.916216319,-0.016826923,0.004186562,-1,0.053571429,-0.024056468,-5,-0.305555556,-0.031911376,2,0.514285714,0.234629445,9,0.444444444,0.471615721,1,0,0.407407407,1,-0.55,-0.035813795,12,0.388888889,0.063891945
2334334,2019/06/18 14:20,7533,5973,north,liquid,16,13,1,1,8,1,1,1,29.94084672,3.864683863,30.49694126,3.2541213,0.436368948,966.4739767,1028.990147,0.410990551,40,17,149,53,24,0.583333333,2,7,43,0.627906977,0,5,2,0,0.417989418,1.074074074,0.225696605,13.88888889,4.219297232,1.018518519,0.971648861,1.074296296,0.22590867,72.67962963,8.744418318,69.99925926,9.681559381,0.453703704,0.363477526,1.140533333,0.224213549,13.30666667,3.386141692,1.52,1.247504175,1.140746667,0.224520769,76.4784,7.822177538,72.104,8.170976278,0.513333333,0.336386022,10,0.2,0.412451362,9,0.666666667,0.514403292,10,0.7,0.5625,11,0.545454545,0.513245033,0,0,0,6,0.666666667,0.465753425,7,0.857142857,0.602040816,13,0.615384615,0.540625,9,0.777777778,0.56223176,19,0.842105263,0.597916667,13,0.615384615,0.534482759,4,0.5,0.513761468,0,0,0,14,0.714285714,0.582172702,-4,-3,-3,-109,-36,-19,-0.044573644,2,2,-0.066459259,0.001483056,0.58222222,0.83315554,-0.501481481,-0.275855314,-0.066450371,0.001387901,-3.79877037,0.92224078,-2.10474074,1.510583103,-0.059629629,0.027091504,-3,-0.415384615,-0.128173638,0,-0.111111111,-0.047828467,-9,-0.142105263,-0.035416667,-2,-0.06993007,-0.021237726,-4,-0.5,-0.513761468,6,0.666666667,0.465753425,-7,0.142857143,0.019868114
2334335,2019/06/18 15:40,5310,6290,hellraisers,luminosity,16,7,0,1,25,44,1,1,25.24346136,4.139753236,25.10821574,4.496275052,0.514198726,995.3207306,1060.507264,0.407274532,56,15,132,28,17,0.470588235,2,4,17,0.411764706,0,9,0,0,0,1.000731707,0.232288616,12.80487805,4.743259722,1.609756098,1.123540762,1.00097561,0.232039577,70.54292683,9.903939163,67.4604878,9.778272068,0.475609756,0.365446928,1.0375,0.203906451,13.79545455,4.469998706,1.363636364,1.149919149,1.036954545,0.203844633,73.48181818,7.872819546,69.04818182,8.374078314,0.431818182,0.330132706,9,0.444444444,0.474708171,8,0.5,0.504950495,5,1,0.576388889,6,0.333333333,0.44047619,1,1,0.615384615,8,0.25,0.42408377,4,0,0.326315789,5,0.4,0.481751825,14,0.285714286,0.423076923,8,0.75,0.522088353,0,0,0,1,1,0.551724138,6,0.5,0.512345679,5,0.4,0.481203008,0,2,1,-76,-13,0,0.058823529,2,-5,-0.036768293,0.028382165,-0.9905765,0.273261016,0.246119734,-0.026378387,-0.035978935,0.028194944,-2.93889135,2.031119617,-1.58769402,1.404193754,0.043791574,0.035314222,4,0.044444444,-0.007043654,-6,0.214285714,0.081873572,-3,0.25,0.054300535,6,0.333333333,0.44047619,0,0,0.063660477,2,-0.25,-0.088261909,-1,-0.4,-0.154887218
2334336,2019/06/18 15:45,4494,9215,mouz,mibr,16,8,0,1,14,10,1,1,30.0803854,4.54109358,28.87706704,3.872718857,0.625769993,1007.53611,1074.93078,0.404209712,92,18,118,42,16,0.6875,2,7,32,0.5625,0,11,2,0,0.424015009,1.143529412,0.262363492,12.73529412,3.928095059,1.235294118,1.139112749,1.143588235,0.263493176,76.35470588,10.11273432,72.45176471,10.03335158,0.544117647,0.329162195,1.095862069,0.259130073,13.5862069,3.4940071,1.362068966,1.170002592,1.096275862,0.25941325,75.13793103,9.307539169,70.66,10.05518909,0.525862069,0.35260623,7,0.571428571,0.568181818,6,0.5,0.55,4,0.5,0.484536082,4,0.75,0.628865979,0,0,0,8,1,0.60952381,5,0.4,0.420560748,13,0.615384615,0.532763533,7,0.428571429,0.457286432,14,0.642857143,0.560830861,8,0.375,0.455,2,1,0.615384615,8,0.375,0.464864865,3,0.333333333,0.408450704,-4,1,3,-26,-24,-16,0.125,2,-4,0.047667343,0.003233419,-0.85091278,0.434087959,-0.126774848,-0.030889843,0.047312373,0.004079926,1.21677485,0.805195151,1.79176471,-0.02183751,0.018255578,-0.023444035,-6,-0.043956044,0.035418285,-1,0.071428571,0.092713568,-10,-0.142857143,-0.076294778,-4,0.375,0.173865979,-2,-1,-0.615384615,0,0.625,0.144658945,2,0.066666667,0.012110043
2334337,2019/06/18 16:45,8008,4991,grayhound,fnatic,0,2,0,3,19,7,1,1,26.93115841,5.877526145,27.87971221,3.713978295,0.408052334,1055.6022,994.7905614,0.586632112,73,10,149,42,9,0.444444444,0,0,27,0.555555556,0,0,3,0.333333333,0.360846561,1.054444444,0.219170715,14.16666667,4.46280928,1.388888889,1.296957503,1.053888889,0.219341917,73.74,7.964699897,69.28111111,8.97594185,0.416666667,0.300462606,1.074202899,0.205732384,13.63768116,3.603424356,1.623188406,1.31987537,1.074492754,0.205546964,75.38231884,8.33453617,69.50985507,8.276925581,0.463768116,0.29877577,4,0.5,0.463636364,3,0.666666667,0.522222222,7,0.571428571,0.5,2,0.5,0.58,0,0,0,0,0,0,2,0.5,0.484375,15,0.6,0.543209877,13,0.461538462,0.504398827,9,0.444444444,0.52398524,13,0.461538462,0.479564033,2,0,0.346938776,7,0.857142857,0.581005587,5,0.4,0.486111111,-7,2,-3,-76,-32,-18,-0.111111112,0,0,-0.019758455,0.013438331,0.52898551,0.859384924,-0.234299517,-0.022917867,-0.020603865,0.013794953,-1.64231884,-0.369836273,-0.22874396,0.699016269,-0.047101449,0.001686836,-11,-0.1,-0.079573513,-10,0.205128205,0.017823395,-2,0.126984127,-0.02398524,-11,0.038461538,0.100435967,-2,0,-0.346938776,-7,-0.857142857,-0.581005587,-3,0.1,-0.001736111
2334338,2019/06/18 16:55,6673,5995,nrg,g2,2,1,1,3,9,15,1,1,27.8540426,3.372343429,28.29862209,3.316870336,0.447677427,1051.945438,1015.231976,0.55263914,4,3,88,30,35,0.514285714,1,0,29,0.620689655,2,0,3,0.333333333,0.364359974,1.09109375,0.217062183,13.5625,3.673703002,1.6875,1.285435238,1.09084375,0.21659692,74.8075,8.037150848,70.995,8.333881149,0.484375,0.374674338,1.10546875,0.232277647,13.890625,4.437472491,1.703125,1.181626098,1.10525,0.232181637,75.6146875,8.595223413,70.8534375,9.348090751,0.5390625,0.345785875,15,0.666666667,0.566037736,8,0.125,0.412060302,10,0.4,0.457337884,8,0.625,0.539823009,2,0,0.438596491,13,0.923076923,0.619047619,4,0.75,0.517857143,0,0,0,11,0.454545455,0.509146341,8,0.625,0.571428571,13,0.615384615,0.534482759,1,0,0.448275862,14,0.5,0.528350515,14,0.571428571,0.544502618,-1,2,-1,-84,-27,6,-0.106403941,-1,0,-0.014375,-0.015215464,-0.328125,-0.763769489,-0.015625,0.10380914,-0.01440625,-0.015584717,-0.8071875,-0.558072565,0.1415625,-1.014209602,-0.0546875,0.028888463,15,0.666666667,0.566037736,-3,-0.329545455,-0.09708604,2,-0.225,-0.114090687,-5,0.009615385,0.00534025,1,0,-0.009679371,-1,0.423076923,0.090697104,-10,0.178571429,-0.026645475
2334339,2019/06/18 19:05,8902,5752,detona,cloud9,0,2,0,3,59,31,1,1,26.04804848,7.864738745,26.2351584,4.370557112,0.484490853,952,1043.763194,0.370929479,79,4,67,24,3,0.666666667,2,0,23,0.52173913,1,0,0,0,0,1.06,0.138684294,15,2.081665999,2,1.825741858,1.062,0.137704999,74.34,5.12584302,69.65333333,8.676025716,0.5,0.40824829,0.991025641,0.228504557,12.1025641,3.586262048,1.615384615,1.407222845,0.991384615,0.228156111,72.13076923,8.440419052,65.88410256,8.727032191,0.602564103,0.361256482,2,0.5,0.482758621,1,1,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0.466666667,2,0,0.384615385,4,0.5,0.432989691,10,0.4,0.498069498,6,0,0.392405063,5,0.4,0.489051095,1,0,0.272727273,6,0.166666667,0.414473684,7,0.857142857,0.602209945,-7,-2,-1,12,-20,-20,0.144927537,1,0,0.068974359,-0.089820263,2.8974359,-1.504596049,0.384615385,0.418519013,0.070615385,-0.090451112,2.20923077,-3.314576032,3.76923077,-0.051006475,-0.102564103,0.046991808,-2,0,0.04976893,-9,0.6,0.168597169,-6,0,-0.392405063,-5,-0.4,-0.489051095,-1,0,-0.272727273,-5,-0.166666667,0.052192982,-5,-0.857142857,-0.21759456
2334340,2019/06/18 21:10,7175,6665,heroic,astralis,0,2,0,3,29,2,1,1,29.81405847,4.40940167,27.96501269,4.389396172,0.684578638,976.5767792,1033.542271,0.418746871,40,12,150,38,27,0.481481481,0,0,24,0.625,0,0,0,0,0,1.082241379,0.182558853,13.36206897,3.776964097,1.586206897,1.390044439,1.082,0.183445942,74.67172414,6.975720489,71.30965517,7.352850014,0.543103448,0.362991436,1.155294118,0.222845704,13.88235294,2.643134346,1.294117647,0.986062036,1.154941176,0.222745032,76.24058824,8.542575015,74.07588235,9.194620908,0.661764706,0.378087063,17,0.588235294,0.534722222,6,0.666666667,0.565217391,12,0.666666667,0.53030303,10,0.4,0.47037037,2,1,0.615384615,3,0.333333333,0.449438202,6,1,0.566666667,2,0.5,0.541666667,9,0.888888889,0.622317597,6,0.666666667,0.555555556,5,0.4,0.523076923,0,0,0,1,0,0.448275862,11,0.727272727,0.540816327,3,3,-1,-110,-26,3,-0.143518519,0,0,-0.073052739,-0.040286851,-0.52028397,1.133829751,0.29208925,0.403982403,-0.072941176,-0.03929909,-1.5688641,-1.566854526,-2.76622718,-1.841770894,-0.118661258,-0.015095627,15,0.088235294,-0.006944444,-3,-0.222222222,-0.057100205,6,0,-0.025252525,5,0,-0.052706553,2,1,0.615384615,2,0.333333333,0.00116234,-5,0.272727273,0.02585034
2334342,2019/06/19 12:00,5973,4863,liquid,tyloo,2,0,1,3,1,46,1,1,26.52640553,3.548972087,22.79504348,5.534411947,0.827620498,1027.974781,1024.094231,0.505584327,150,54,1,2,44,0.613636364,0,1,14,0.357142857,0,1,0,0,0,1.138815789,0.223229685,13.30263158,3.363972185,1.513157895,1.240685518,1.139052632,0.223520745,76.39552632,7.803619672,72.09921053,8.117147827,0.513157895,0.334169082,1.034242424,0.204287829,12.63636364,3.310389356,1.545454545,1.208327396,1.034242424,0.204296729,72.41454545,8.339014218,69.91575758,7.59224925,0.590909091,0.336076864,13,0.615384615,0.540625,9,0.777777778,0.56223176,19,0.842105263,0.597916667,13,0.615384615,0.534482759,4,0.5,0.513761468,0,0,0,15,0.666666667,0.572164948,8,0.375,0.512820513,9,0.555555556,0.513392857,5,0.2,0.352941176,0,0,0,1,0,0.428571429,4,0.75,0.532110092,6,0.333333333,0.512345679,4,5,5,149,52,30,0.256493507,0,0,0.104573365,0.018941856,0.66626794,0.053582829,-0.03229665,0.032358122,0.104810208,0.019224016,3.98098087,-0.535394546,2.18345295,0.524898577,-0.077751196,-0.001907782,5,0.240384615,0.027804487,0,0.222222222,0.048838903,14,0.642105263,0.24497549,13,0.615384615,0.534482759,3,0.5,0.085190039,-4,-0.75,-0.532110092,9,0.333333333,0.059819269
2334343,2019/06/19 12:00,6290,9215,luminosity,mibr,0,2,0,3,44,10,1,1,26.30900717,4.616409267,29.73677476,3.814038085,0.180797658,1054.58001,1068.972877,0.479298839,133,29,119,43,18,0.444444444,1,1,33,0.575757576,1,1,2,1,0.68115942,1.033333333,0.203513581,13.71111111,4.455320027,1.355555556,1.138333198,1.032844444,0.203402388,73.40711111,7.800608701,68.86666667,8.367589325,0.433333333,0.326598632,1.090847458,0.259747518,13.50847458,3.514487601,1.372881356,1.162963851,1.091288136,0.259995244,74.90135593,9.402558515,70.45084746,10.09605617,0.525423729,0.349621209,6,0.333333333,0.45625,14,0.285714286,0.423076923,8,0.75,0.522088353,0,0,0,1,1,0.551724138,6,0.5,0.512345679,5,0.4,0.481203008,13,0.615384615,0.532763533,8,0.375,0.443946188,14,0.642857143,0.560830861,8,0.375,0.455,2,1,0.615384615,8,0.375,0.464864865,3,0.333333333,0.408450704,-3,0,-3,14,-14,-15,-0.131313132,0,0,-0.057514125,-0.056233937,0.20263653,0.940832426,-0.0173258,-0.024630653,-0.058443692,-0.056592856,-1.49424482,-1.601949814,-1.58418079,-1.728466845,-0.092090396,-0.023022577,-7,-0.282051282,-0.076513533,6,-0.089285714,-0.020869265,-6,0.107142857,-0.038742507,-8,-0.375,-0.455,-1,0,-0.063660477,-2,0.125,0.047480814,2,0.066666667,0.072752303
2334344,2019/06/19 14:05,4991,7175,fnatic,heroic,1,2,0,3,7,29,1,1,27.03750196,3.654312516,26.62617888,4.088876833,0.545365367,990.6057459,962.6314556,0.540171468,150,43,41,13,28,0.571428571,1,1,28,0.464285714,0,1,1,1,0.695652174,1.075633803,0.203128575,13.63380282,3.553373468,1.591549296,1.317033209,1.075887324,0.202919227,75.38507042,8.23826641,69.59183099,8.186826641,0.464788732,0.306317791,1.073166667,0.186346377,13.18333333,3.836194584,1.566666667,1.382831234,1.0729,0.187190963,74.37133333,7.057689298,71.02,7.504623464,0.533333333,0.363623737,15,0.6,0.543209877,13,0.461538462,0.504398827,9,0.444444444,0.52398524,13,0.461538462,0.479564033,2,0,0.346938776,8,0.875,0.576923077,6,0.5,0.502923977,17,0.588235294,0.534722222,7,0.571428571,0.532608696,12,0.666666667,0.53030303,10,0.4,0.47037037,3,0.666666667,0.52,3,0.333333333,0.449438202,6,1,0.566666667,0,-1,-1,109,30,0,0.107142857,1,0,0.002467136,0.016782198,0.45046949,-0.282821116,0.024882629,-0.065798025,0.002987324,0.015728264,1.01373709,1.180577112,-1.42816901,0.682203177,-0.068544601,-0.057305946,-2,0.011764706,0.008487654,6,-0.10989011,-0.028209869,-3,-0.222222222,-0.00631779,3,0.061538462,0.009193662,-1,-0.666666667,-0.173061224,5,0.541666667,0.127484875,0,-0.5,-0.06374269
2334345,2019/06/19 14:25,7533,6667,north,faze,1,2,0,3,8,6,1,1,30.25316226,3.825498572,27.39839543,4.098026897,0.782971516,972.2914501,1019.175132,0.432935531,41,18,37,10,25,0.6,3,1,30,0.5,1,1,2,1,0.605714286,1.074,0.223636068,13.92727273,4.190268143,1.036363636,0.97166467,1.074254545,0.223845744,72.65163636,8.66700048,70.04327273,9.598592142,0.454545455,0.360211141,1.095471698,0.231203301,13.90566038,4.075995773,1.188679245,0.912318295,1.095735849,0.230947201,75.25773585,8.692257809,69.9909434,8.552967104,0.575471698,0.341972999,10,0.2,0.412451362,9,0.666666667,0.514403292,10,0.7,0.5625,11,0.545454545,0.513245033,0,0,0,6,0.666666667,0.465753425,8,0.875,0.595555556,7,0.428571429,0.488764045,4,0.25,0.481481481,7,0.714285714,0.587570621,9,0.444444444,0.471615721,2,0.5,0.490909091,5,0.2,0.496296296,18,0.722222222,0.576237624,3,1,-1,4,8,-5,0.1,2,0,-0.021471698,-0.007567233,0.02161235,0.11427237,-0.152315609,0.059346375,-0.021481304,-0.007101457,-2.60609949,-0.025257329,0.05232933,1.045625038,-0.120926243,0.018238142,3,-0.228571429,-0.076312683,5,0.416666667,0.032921811,3,-0.014285714,-0.025070621,2,0.101010101,0.041629313,-2,-0.5,-0.490909091,1,0.466666667,-0.030542872,-10,0.152777778,0.019317932
2334346,2019/06/19 17:20,5995,5752,g2,cloud9,2,0,1,3,15,31,1,1,27.64391775,3.765085528,27.32847667,4.194845519,0.534434773,1015.997582,1033.289025,0.475136139,89,31,68,25,30,0.6,0,1,24,0.541666667,2,1,0,0,0,1.103283582,0.227441238,14,4.401492284,1.686567164,1.161688879,1.103164179,0.227334496,75.49970149,8.426026838,70.72447761,9.157009758,0.537313433,0.338052288,1.006341463,0.234049777,12.14634146,3.50303684,1.56097561,1.397712076,1.006682927,0.233660421,72.86341463,8.876176833,66.45073171,8.954460502,0.585365854,0.364632107,0,0,0,11,0.454545455,0.509146341,9,0.555555556,0.556910569,13,0.615384615,0.534482759,1,0,0.448275862,15,0.533333333,0.53253012,15,0.533333333,0.538277512,5,0.6,0.475409836,10,0.4,0.498069498,6,0,0.392405063,5,0.4,0.489051095,0,0,0,6,0.166666667,0.414473684,8,0.875,0.621890547,5,2,3,21,6,6,0.058333333,-2,0,0.096942119,-0.006608539,1.85365854,0.898455444,0.125591554,-0.236023197,0.096481252,-0.006325925,2.63628686,-0.450149995,4.2737459,0.202549256,-0.048052421,-0.026579819,-5,-0.6,-0.475409836,1,0.054545455,0.011076843,3,0.555555556,0.164505506,8,0.215384615,0.045431664,1,0,0.448275862,9,0.366666667,0.118056436,7,-0.341666667,-0.083613035
2334347,2019/06/19 18:05,5310,4494,hellraisers,mouz,0,2,0,3,25,14,1,1,25.49867982,4.421386678,28.89476201,4.444619773,0.189037704,991.2479853,1003.494013,0.482383844,57,16,93,19,18,0.444444444,0,1,16,0.6875,0,1,0,0,0,1.007380952,0.233422359,12.80952381,4.686546577,1.619047619,1.11167786,1.007714286,0.233285671,70.72142857,9.851850581,67.71809524,9.80096381,0.476190476,0.361089307,1.16375,0.248643193,13.1875,3.711784443,1.25,1.145643924,1.16425,0.249489353,77.031875,9.843011302,73.19375,9.603398406,0.546875,0.315222516,10,0.5,0.492857143,8,0.5,0.504950495,5,1,0.576388889,6,0.333333333,0.44047619,1,1,0.615384615,8,0.25,0.42408377,4,0,0.326315789,6,0.5,0.538461538,7,0.571428571,0.567073171,3,0.666666667,0.552631579,4,0.75,0.628865979,0,0,0,8,1,0.60952381,4,0.5,0.477272727,5,-2,-3,-36,-3,2,-0.243055556,0,0,-0.156369048,-0.015220834,-0.37797619,0.974762134,0.369047619,-0.033966064,-0.156535714,-0.016203682,-6.31044643,0.008839279,-5.47565476,0.197565404,-0.070684524,0.045866791,4,0,-0.045604396,1,-0.071428571,-0.062122676,2,0.333333333,0.02375731,2,-0.416666667,-0.188389789,1,1,0.615384615,0,-0.75,-0.18544004,0,-0.5,-0.150956938
2334348,2019/06/20 12:00,5973,5310,liquid,hellraisers,2,1,1,3,1,25,1,1,26.74463145,3.526278704,25.12091957,4.370644228,0.672056654,1028.7966,990.4383319,0.554978787,151,55,58,17,45,0.622222222,1,1,19,0.421052632,0,1,0,0,0,1.143846154,0.222590983,13.28205128,3.323951294,1.512820513,1.227292097,1.144076923,0.222887218,76.50230769,7.739462633,72.32615385,8.138668894,0.512820513,0.329863598,0.998292683,0.236827636,12.6097561,4.853352117,1.609756098,1.123540762,0.998634146,0.236476344,70.2204878,10.03033009,67.50341463,10.00205335,0.512195122,0.357631178,14,0.642857143,0.552631579,9,0.777777778,0.56223176,20,0.85,0.602385686,13,0.615384615,0.534482759,4,0.5,0.513761468,0,0,0,15,0.666666667,0.572164948,11,0.454545455,0.475083056,7,0.428571429,0.491428571,5,1,0.576388889,6,0.333333333,0.437125749,1,1,0.615384615,7,0.285714286,0.44047619,4,0,0.326315789,5,1,3,93,38,26,0.20116959,1,0,0.145553471,-0.014236653,0.67229518,-1.529400823,-0.096935585,0.103751335,0.145442777,-0.013589126,6.28181989,-2.290867457,4.82273922,-1.863384456,0.000625391,-0.02776758,3,0.188311688,0.077548522,2,0.349206349,0.070803188,15,-0.15,0.025996797,7,0.282051282,0.09735701,3,-0.5,-0.101623147,-7,-0.285714286,-0.44047619,11,0.666666667,0.245849159
2334349,2019/06/20 12:00,9215,7533,mibr,north,2,1,1,3,10,8,1,1,30.01355603,3.781603742,29.10933709,3.759572245,0.600404241,1063.851071,967.9620948,0.63459515,120,44,42,19,34,0.588235294,2,1,25,0.56,0,1,3,0,0.399038462,1.08852459,0.255925425,13.45901639,3.471541305,1.393442623,1.204890152,1.089016393,0.256130505,74.76819672,9.294368735,70.3357377,9.951790095,0.516393443,0.35026001,1.071454545,0.223512604,14.05454545,3.900667457,1,0.97234487,1.071890909,0.22402481,72.38363636,8.506828992,70.09781818,9.557011075,0.454545455,0.360211141,14,0.642857143,0.539893617,8,0.375,0.443946188,14,0.642857143,0.560830861,8,0.375,0.455,2,1,0.615384615,8,0.375,0.464864865,4,0.5,0.45,11,0.181818182,0.40569395,9,0.666666667,0.516528926,10,0.7,0.5625,10,0.5,0.511029412,0,0,0,6,0.666666667,0.465753425,9,0.777777778,0.576923077,1,-3,-3,78,25,9,0.028235294,2,0,0.017070045,0.032412821,-0.59552906,-0.429126152,0.393442623,0.232545282,0.017125484,0.032105695,2.38456036,0.787539743,0.23791952,0.39477902,0.061847988,-0.009951131,3,0.461038961,0.134199667,-1,-0.291666667,-0.072582737,4,-0.057142857,-0.001669139,-2,-0.125,-0.056029412,2,1,0.615384615,2,-0.291666667,-0.00088856,-5,-0.277777778,-0.126923077
